,Serialno,ROLL_x,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18,runid,index
3057,81253,-109.58,45.43,-0.74,79.32,28776.36364,0.01,5451.654676,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20831264,20949936,24,81254
3058,81254,-109.58,45.43,-0.74,79.32,28781.93182,0.01,5452.446043,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21255968,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20837648,20949936,24,81255
3059,81255,-109.58,45.43,-0.74,79.32,28787.5,0.01,5453.23741,0.01,2.34,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20837648,20949936,24,81256
3060,81256,-109.5,45.51,-0.77,79.3,28792.60417,0.01,5454.028777,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20486096,20947920,20810912,20903184,20846096,20837648,20949936,24,81257
3061,81257,-109.5,45.51,-0.77,79.3,28797.70833,0.01,5454.820144,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81258
3062,81258,-109.5,45.51,-0.77,79.3,28802.8125,0.01,5455.611511,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81259
3063,81259,-109.5,45.51,-0.77,79.3,28807.91667,0.01,5456.402878,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81260
3064,81260,-109.5,45.51,-0.77,79.3,28813.02083,0.01,5457.194245,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882288,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81261
3065,81261,-109.5,45.51,-0.77,79.3,28818.125,0.01,5457.985612,0.01,-3.69,1710581518,0,0,0,1,20839504,20642096,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81262
3066,81262,-109.5,45.51,-0.77,79.3,28823.22917,0.01,5458.776978,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81263
3067,81263,-109.5,45.51,-0.77,79.3,28828.33333,0.01,5459.568345,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81264
3068,81264,-109.5,45.51,-0.77,79.3,28833.4375,0.01,5460.359712,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20810912,20903184,20846096,20837648,20949936,24,81265
3069,81265,-109.5,45.51,-0.77,79.3,28838.54167,0.01,5461.151079,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81266
3070,81266,-109.5,45.51,-0.77,79.3,28843.64583,0.01,5461.942446,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931888,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81267
3071,81267,-109.5,45.51,-0.77,79.3,28848.75,0.01,5462.733813,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81268
3072,81268,-109.5,45.51,-0.77,79.3,28854.31818,0.01,5463.52518,0.01,-3.69,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81269
3073,81269,-109.5,45.51,-0.79,79.26,28859.88636,0.01,5464.316547,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81270
3074,81270,-109.5,45.51,-0.79,79.26,28865.45455,0.01,5465.107914,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81271
3075,81271,-109.5,45.51,-0.79,79.26,28871.02273,0.01,5465.899281,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81272
3076,81272,-109.5,45.51,-0.79,79.26,28876.59091,0.01,5466.690647,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81273
3077,81273,-109.5,45.51,-0.79,79.26,28882.15909,0.01,5467.482014,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81274
3078,81274,-109.5,45.51,-0.79,79.26,28887.72727,0.01,5468.273381,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81275
3079,81275,-109.5,45.51,-0.79,79.26,28893.29545,0.01,5469.064748,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81276
3080,81276,-109.5,45.51,-0.79,79.26,28898.86364,0.01,5469.856115,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917344,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81277
3081,81277,-109.5,45.51,-0.79,79.26,28904.43182,0.01,5470.647482,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81278
3082,81278,-109.5,45.51,-0.79,79.26,28910,0.01,5471.438849,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81279
3083,81279,-109.5,45.51,-0.79,79.26,28916.80556,0.01,5472.230216,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81280
3084,81280,-109.5,45.51,-0.79,79.26,28923.61111,0.01,5473.021583,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81281
3085,81281,-109.5,45.51,-0.79,79.26,28930.41667,0.01,5473.81295,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20846096,20837648,20949936,24,81282
3086,81282,-109.5,45.51,-0.79,79.26,28937.22222,0.01,5474.604317,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20844816,20837648,20949936,24,81283
3087,81283,-109.5,45.51,-0.79,79.26,28944.02778,0.01,5475.395683,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20844816,20837648,20949936,24,81284
3088,81284,-109.5,45.51,-0.79,79.26,28950.83333,0.01,5476.18705,0.01,-1.11,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20844816,20837648,20949936,24,81285
3089,81285,-109.55,45.46,-0.77,79.31,28957.63889,0.01,5476.978417,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686400,20887280,20931328,20836224,20917504,20734912,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81286
3090,81286,-109.55,45.46,-0.77,79.31,28964.44444,0.01,5477.769784,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81287
3091,81287,-109.55,45.46,-0.77,79.31,28971.25,0.01,5478.561151,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81288
3092,81288,-109.55,45.46,-0.77,79.31,28978.05556,0.01,5479.352518,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81289
3093,81289,-109.55,45.46,-0.77,79.31,28984.86111,0.01,5480.143885,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20688880,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81290
3094,81290,-109.55,45.46,-0.77,79.31,28991.66667,0.01,5480.935252,0.01,1.24,1710581518,0,0,0,1,20839504,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81291
3095,81291,-109.55,45.46,-0.77,79.31,28998.47222,0.01,5481.726619,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81292
3096,81292,-109.55,45.46,-0.77,79.31,29005.27778,0.01,5482.517986,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81293
3097,81293,-109.55,45.46,-0.77,79.31,29012.08333,0.01,5483.309353,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20947920,20809648,20903184,20844816,20837648,20952592,24,81294
3098,81294,-109.55,45.46,-0.77,79.31,29018.88889,0.01,5484.100719,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81295
3099,81295,-109.55,45.46,-0.77,79.31,29025.69444,0.01,5484.892086,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887280,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81296
3100,81296,-109.55,45.46,-0.77,79.31,29032.5,0.01,5485.683453,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81297
3101,81297,-109.55,45.46,-0.77,79.31,29041.25,0.01,5486.47482,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81298
3102,81298,-109.55,45.46,-0.77,79.31,29050,0.01,5487.266187,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81299
3103,81299,-109.55,45.46,-0.77,79.31,29058.75,0.01,5488.057554,0.01,1.24,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81300
3104,81300,-109.64,45.37,-0.77,79.36,29067.5,0.01,5488.848921,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81301
3105,81301,-109.64,45.37,-0.77,79.36,29076.25,0.01,5489.640288,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81302
3106,81302,-109.64,45.37,-0.77,79.36,29085,0.01,5490.431655,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81303
3107,81303,-109.64,45.37,-0.77,79.36,29093.75,0.01,5491.223022,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81304
3108,81304,-109.64,45.37,-0.77,79.36,29101.40625,0.01,5492.014388,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81305
3109,81305,-109.64,45.37,-0.77,79.36,29109.0625,0.01,5492.805755,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836224,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81306
3110,81306,-109.64,45.37,-0.77,79.36,29116.71875,0.01,5493.597122,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81307
3111,81307,-109.64,45.37,-0.77,79.36,29124.375,0.01,5494.388489,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81308
3112,81308,-109.64,45.37,-0.77,79.36,29132.03125,0.01,5495.179856,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81309
3113,81309,-109.64,45.37,-0.77,79.36,29139.6875,0.01,5495.971223,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81310
3114,81310,-109.64,45.37,-0.77,79.36,29147.34375,0.01,5496.76259,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81311
3115,81311,-109.64,45.37,-0.77,79.36,29155,0.01,5497.553957,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903184,20844816,20837648,20952592,24,81312
3116,81312,-109.64,45.37,-0.77,79.36,29161.125,0.01,5498.345324,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903488,20844816,20837648,20952592,24,81313
3117,81313,-109.64,45.37,-0.77,79.36,29167.25,0.01,5499.136691,0.01,0.51,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903488,20844816,20837648,20952592,24,81314
3118,81314,-109.74,45.27,-0.79,79.36,29173.375,0.01,5499.928058,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21254768,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903488,20844816,20834848,20952592,24,81315
3119,81315,-109.74,45.27,-0.79,79.36,29179.5,0.01,5500.719424,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903488,20844816,20834848,20952592,24,81316
3120,81316,-109.74,45.27,-0.79,79.36,29185.625,0.01,5501.510791,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20485408,20948064,20809648,20903488,20844816,20834848,20952592,24,81317
3121,81317,-109.74,45.27,-0.79,79.36,29191.75,0.01,5502.302158,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81318
3122,81318,-109.74,45.27,-0.79,79.36,29197.875,0.01,5503.093525,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81319
3123,81319,-109.74,45.27,-0.79,79.36,29204,0.01,5503.884892,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882176,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81320
3124,81320,-109.74,45.27,-0.79,79.36,29210.125,0.01,5504.676259,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882304,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81321
3125,81321,-109.74,45.27,-0.79,79.36,29216.25,0.01,5505.467626,0.01,0,1710581518,0,0,0,1,20840000,20644192,20689520,20882304,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81322
3126,81322,-109.74,45.27,-0.79,79.36,29218.36207,0.01,5506.258993,0.01,0,1710581518,0,0,0,1,20840000,20643824,20689520,20882304,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81323
3127,81323,-109.74,45.27,-0.79,79.36,29220.47414,0.01,5507.05036,0.01,0,1710581518,0,0,0,1,20840000,20643824,20689520,20882304,21256304,20686928,20887200,20931328,20836448,20917504,20734240,20486128,20948064,20809648,20903488,20844816,20834848,20952592,24,81324
